BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodStart,BillingPeriodEnd,ChargeCategory,ChargeDescription,ChargePeriodStart,ChargePeriodEnd,ConsumedQuantity,ConsumedUnit,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SubAccountId,SubAccountName,Tags
2.6834,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-13T00:00:00Z,2026-04-14T00:00:00Z,22.54,Hours,2.6834,AWS,4.3281,0.192,Reserved,22.54,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
213.3457,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,10.5,Hours,213.3457,AWS,344.106,32.77,Reserved,10.5,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
11.8307,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,9.76,Hours,11.8307,AWS,11.8307,1.212,Standard,9.76,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
10.5271,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,10.46,Hours,10.5271,AWS,10.5271,1.006,Standard,10.46,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
4.7947,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,4.77,Hours,4.7947,AWS,4.7947,1.006,Standard,4.77,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
1.1431,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,3.79,Hours,1.1431,AWS,3.8103,1.006,Spot,3.79,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
32.0358,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,19.73,Hours,32.0358,AWS,32.0358,1.624,Standard,19.73,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4734,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,24.76,Hours,1.4734,AWS,2.3765,0.096,Reserved,24.76,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
3.02,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-14T00:00:00Z,2026-04-15T00:00:00Z,25.37,Hours,3.02,AWS,4.8709,0.192,Reserved,25.37,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
29.7006,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,24.51,Hours,29.7006,AWS,29.7006,1.212,Standard,24.51,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
24.5527,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,24.41,Hours,24.5527,AWS,24.5527,1.006,Standard,24.41,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.0421,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,12.96,Hours,13.0421,AWS,13.0421,1.006,Standard,12.96,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.2455,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,7.44,Hours,2.2455,AWS,7.485,1.006,Spot,7.44,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
33.4823,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,20.62,Hours,33.4823,AWS,33.4823,1.624,Standard,20.62,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.5088,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,25.35,Hours,1.5088,AWS,2.4336,0.096,Reserved,25.35,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.8541,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,23.98,Hours,2.8541,AWS,4.6034,0.192,Reserved,23.98,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
29.8896,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,24.66,Hours,29.8896,AWS,29.8896,1.212,Standard,24.66,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
23.042,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,22.9,Hours,23.042,AWS,23.042,1.006,Standard,22.9,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.2478,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,13.17,Hours,13.2478,AWS,13.2478,1.006,Standard,13.17,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.494,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,8.26,Hours,2.494,AWS,8.3134,1.006,Spot,8.26,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
34.5197,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,21.26,Hours,34.5197,AWS,34.5197,1.624,Standard,21.26,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4293,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,24.01,Hours,1.4293,AWS,2.3054,0.096,Reserved,24.01,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.7085,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-16T00:00:00Z,2026-04-17T00:00:00Z,22.75,Hours,2.7085,AWS,4.3686,0.192,Reserved,22.75,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
29.7009,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,24.51,Hours,29.7009,AWS,29.7009,1.212,Standard,24.51,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
25.457,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,25.31,Hours,25.457,AWS,25.457,1.006,Standard,25.31,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
14.9394,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,14.85,Hours,14.9394,AWS,14.9394,1.006,Standard,14.85,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.7901,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,9.25,Hours,2.7901,AWS,9.3005,1.006,Spot,9.25,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
29.9989,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,18.47,Hours,29.9989,AWS,29.9989,1.624,Standard,18.47,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4835,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,24.92,Hours,1.4835,AWS,2.3927,0.096,Reserved,24.92,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.8641,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,24.06,Hours,2.8641,AWS,4.6195,0.192,Reserved,24.06,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
27.9852,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,23.09,Hours,27.9852,AWS,27.9852,1.212,Standard,23.09,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
22.6776,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,22.54,Hours,22.6776,AWS,22.6776,1.006,Standard,22.54,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
12.8953,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,12.82,Hours,12.8953,AWS,12.8953,1.006,Standard,12.82,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.7655,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,9.16,Hours,2.7655,AWS,9.2183,1.006,Spot,9.16,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.6748,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,1.65,Hours,2.6748,AWS,2.6748,1.624,Standard,1.65,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.4023,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,23.56,Hours,1.4023,AWS,2.2618,0.096,Reserved,23.56,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.9532,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-18T00:00:00Z,2026-04-19T00:00:00Z,24.81,Hours,2.9532,AWS,4.7633,0.192,Reserved,24.81,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
27.3638,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,22.58,Hours,27.3638,AWS,27.3638,1.212,Standard,22.58,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
24.1754,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,24.03,Hours,24.1754,AWS,24.1754,1.006,Standard,24.03,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-002,i-team-a-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
13.5642,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Standard compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,13.48,Hours,13.5642,AWS,13.5642,1.006,Standard,13.48,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-001,i-team-b-inf-001,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-standard,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
2.2367,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.xlarge Spot compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,7.41,Hours,2.2367,AWS,7.4555,1.006,Spot,7.41,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-b-inf-002,i-team-b-inf-002,g5.xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.xlarge-spot,,,"{""cost-team"": ""team-b"", ""env"": ""ml"", ""purpose"": ""inference""}"
27.1667,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.4xlarge Standard compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,16.73,Hours,27.1667,AWS,27.1667,1.624,Standard,16.73,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-research-gpu-001,i-research-gpu-001,g5.4xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.4xlarge-standard,,,
1.5086,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.large Reserved compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,25.35,Hours,1.5086,AWS,2.4332,0.096,Reserved,25.35,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-001,i-mgmt-001,m5.large,Compute,Amazon Elastic Compute Cloud,m5.large-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""production"", ""purpose"": ""management""}"
2.8826,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,m5.xlarge Reserved compute,2026-04-19T00:00:00Z,2026-04-20T00:00:00Z,24.21,Hours,2.8826,AWS,4.6493,0.192,Reserved,24.21,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-mgmt-002,i-mgmt-002,m5.xlarge,Compute,Amazon Elastic Compute Cloud,m5.xlarge-reserved,,,"{""cost-team"": ""team-b"", ""env"": ""production"", ""purpose"": ""management""}"
487.6176,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,p4d.24xlarge Reserved compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,24.0,Hours,487.6176,AWS,786.48,32.77,Reserved,24.0,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-train-001,i-team-a-train-001,p4d.24xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,p4d.24xlarge-reserved,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""training""}"
12.3744,111122223333,ml-platform-prod,USD,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Usage,g5.2xlarge Standard compute,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,10.21,Hours,12.3744,AWS,12.3744,1.212,Standard,10.21,Hours,AWS,AWS,us-east-1,US East (N. Virginia),i-team-a-inf-001,i-team-a-inf-001,g5.2xlarge,AI and Machine Learning,Amazon Elastic Compute Cloud,g5.2xlarge-standard,,,"{""cost-team"": ""team-a"", ""env"": ""ml"", ""purpose"": ""inference""}"
